CT,GeoPro,GeoPro_JP,HarPro,HarPro_JP,Value,Value_JP,Profit,Profit_JP,ValGLim,ValGLim_JP,GeoLim,GeoLim_JP,ValHLim,ValHLim_JP,HarLim,HarLim_JP,GeoRank,GeoRank_JP,HarRank,HarRank_JP,Nguong,Nguong_JP,GeoNgn,GeoNgn_JP,HarNgn,HarNgn_JP,ProNgn,ProNgn_JP,Nguong2,Nguong2_JP,GeoNgn2,GeoNgn2_JP,HarNgn2,HarNgn2_JP,ProNgn2,ProNgn2_JP,Nguong_20,Nguong_20_JP,GeoNgn_20,GeoNgn_20_JP,HarNgn_20,HarNgn_20_JP,ProNgn_20,ProNgn_20_JP,Nguong_snp,Nguong_snp_JP,GeoNgn_snp,GeoNgn_snp_JP,HarNgn_snp,HarNgn_snp_JP,ProNgn_snp,ProNgn_snp_JP
+2*2*5*6+6-3*5,1.6185035819944555,1.0998328826996009,1.3028118479819657,1.0860031165455504,0.13414840215916585,67.24523404564155,0.6710648148148148,0.7907692307692308,0.07141805006262152,20.372279643056775,1.6185035819944555,1.0998328826996009,0.07141805006262152,20.372279643056775,1.3028118479819657,1.0860031165455504,0.6920913574639997,0.4936138095334546,0.6096448787481915,0.34734424274464826,15.650836167104131,0.27544464397441465,1.3751185765726883,1.4700064065469367,1.2663945973241435,1.2878439563520343,1.06,1.3209280185113863,0.14718018106979303,0.23142041474121094,1.3715932438745861,1.1117172768943973,1.2116396552855644,1.094108549894483,1.06,1.2452943503351155,8.777919697690834,4891224.666669368,1.3170276661556188,1.06,1.2392987707501726,1.06,1.06,1.06,433.03204068760533,4891224.666669368,1.1203661350327168,1.06,1.1081373139979627,1.06,1.06,1.06
+2*2*5*6+6-3*4,1.6086375304748397,1.0809049331166896,1.3216326206919955,1.0671283408030836,0.13409973492774288,59.31782968334926,0.6710648148148148,0.7907692307692308,0.2089915118155857,5.233810041822869,1.623261100145686,1.0809049331166896,0.2089915118155857,98.88043385834813,1.3963876335868493,1.0685229630965691,0.6979280107779084,0.47844399734588633,0.6213472475695582,0.3424132760787844,0.34733436738515505,151.09239317241227,1.497363859997139,1.418660039138143,1.3279893753186427,1.1741612199865905,1.06,1.06,0.15481676783090279,151.09239317241227,1.3317431399697837,1.0889171855086341,1.1786005525853445,1.086304299176965,1.06,1.06,2.4724235704795348,4851359.425218279,1.3343810663976299,1.06,1.2457549380924384,1.06,1.06,1.06,297.75576807324296,4851359.425218279,1.1203661350327168,1.06,1.1081373139979627,1.06,1.06,1.06
+4*6+0-5/1-2-2,1.6032540647663638,1.8063666152715296e-36,1.3268171569359495,0.0,0.2396338094034217,4.401273383235952,0.3432098765432098,1.48294930875576,-0.005338358092486336,3.1921074909776075,1.6139324223304121,1.6066874305021717,-0.005338358092486336,3.1921074909776075,1.4103826089094678,1.2290590506895227,0.7952874108990038,0.20659805340533288,0.7720055030923619,0.00250785940632016,-0.0006231695228280931,1.2866980143394326,1.3919153165318585,1.7376665494684413,1.174861032565261,0.9744177072426814,0.26651059864896337,1.382381638103131,-0.13723404632491334,0.5945002856719184,1.4185128164824448,1.567402097508671,1.2644510626474639,1.0872299985399068,0.26651059864896337,0.9521738673394301,0.6969941670079519,14647.663742219835,1.212508832118544,1.06,1.1574203883257668,1.06,1.06,1.06,1.9330911981922267,14647.663742219835,1.189544450605637,1.06,1.1458781925721724,1.06,1.06,1.06
+2*4/1-1/4-2/1,1.5957073167585984,1.1076715500857646,1.415380786338244,1.0691609570819196,129.75798721950463,50446.915077694226,0.189811320754717,1.125,12.454519981943342,3390.2398670652447,1.5957073167585984,1.1076715500857646,12.454519981943342,3390.2398670652447,1.415380786338244,1.0691609570819196,0.7365388105965426,0.5149618995178314,0.654849938124887,0.4702428562925159,62.33262241427685,11788.1777415272,1.526322305563986,1.0848536406156053,1.3918469432120342,1.0529314352961958,0.189811320754717,1.125,62.168351691143954,20222.87720416355,1.308733229688993,1.06,1.2546563185888895,1.06,0.189811320754717,1.125,70.93714450707411,6394.184687384368,1.4379554689978225,1.036231010347329,1.3082243007636696,1.017802093075924,0.189811320754717,1.125,96.92283473254076,20222.87720416355,1.3811587326254997,1.06,1.2303817349417008,1.06,0.189811320754717,1.125
+2*4+6-3*4-2-2,1.59347935498412,1.9255292294227473e-36,1.397711343126645,0.0,0.13409973492774288,6.724785285103443,0.6710648148148148,1.324503311258278,0.044463232230902275,19.460925524592923,1.59347935498412,1.540671177040285,0.13167363095601026,19.460925524592923,1.4178223065511142,1.200063912158433,0.8105030769963767,0.24611757291908465,0.7967282415169393,0.0027335626362908687,0.3355183669931108,111.27241328384025,1.4658377480905609,1.5249246639383653,1.3290167572483844,1.1868787402641956,1.06,1.06,0.3355183669931108,6.522765465357817,1.3943174981530124,1.0832935991079007,1.2597218419412912,1.0757884218292009,1.06,1.06,0.4531423208060059,12.572143470575543,1.2831326769508324,1.4083676938016239,1.238254613719266,1.1692665351223004,1.06,1.06,3.226699595571798,19.460925524592923,1.1528316933144447,1.4327660508532614,1.1281817638623326,1.194715166008718,1.06,1.06
+0*1/5+6+6-3-5,1.5867694316283163,1.1681364054914454e-36,1.2557533710498505,0.0,9.97011161618111,145.70935062432216,0.3995555555555555,1.118243243243243,0.06861703006080133,1798.5057936618036,1.5867694316283163,1.06,0.06861703006080133,1798.5057936618036,1.2557533710498505,1.06,0.6957463726917628,0.12333502792646873,0.379906892139648,0.0024664971544870458,0.9664215630133598,1798.5057936618036,1.3519569394752016,1.06,1.1020766568797629,1.06,0.3302379691743559,1.06,0.20639427360679802,1.715280459377432,1.3479277517673216,1.169906800898077,1.1957789398971412,1.0865894504061158,0.3432098765432098,1.0627741661870378,1.9457439883589494,443.66278984234407,1.138455614711327,1.0497272582332149,1.125072941085055,1.0493199649119929,0.35445870637388865,1.06,1.9457439883589494,1798.5057936618036,1.138455614711327,1.06,1.125072941085055,1.06,0.35445870637388865,1.06
+2*5/1-1*4-3/4,1.5778980399697058,1.0087208318606447,1.3632345197699582,0.9713973338094412,350.9109705268898,56668.83741628023,0.189811320754717,1.125,14.082887089166732,10537.670936039533,1.5778980399697058,1.0848536406156053,14.082887089166732,27670.48547436073,1.3632345197699582,1.06,0.6996534617039418,0.34590254839613266,0.6195299431429954,0.25516258771240274,58.0902186377792,10824.226581935467,1.546093716153583,1.0774773813612355,1.3600346647279955,1.0371076841893232,0.189811320754717,1.125,8.712319274221764,27670.48547436073,1.2841364631033125,1.06,1.2376852457392589,1.06,0.49117389958253244,1.125,116.44022663946949,17010.019109863184,1.0419738650597652,0.9893134844186554,1.0396636158544412,0.9825376169297481,0.189811320754717,1.125,127.08576357836117,27670.48547436073,1.06,1.06,1.0599999999999998,1.06,0.189811320754717,1.125
+3*3*6+6-4*5-3,1.577093998125449,0.9650734112978921,1.3384064685742052,0.915404107675052,0.06260031947786109,1.0622070794189944,1.117416918429003,1.59245960502693,0.03590138266029254,0.05386682596703599,1.577093998125449,1.1191901492690592,0.045990430688570096,0.05386682596703599,1.3608675278530713,1.1045535726392015,0.7556508750669741,0.2731689735590065,0.7209241674954089,0.11253672148607642,0.07328480321171617,0.33509380149283785,1.4000630454909941,1.1122497843507424,1.2689934332126616,1.0975388889493822,1.06,1.1696865926369218,0.08892272974283574,0.008370521795912494,1.389480640832039,1.14622498993462,1.2472907110427298,1.128411335281687,1.06,1.0508884812023285,0.22320967629244326,1614452.4828026136,1.1618137728656197,1.06,1.1328142460555874,1.06,1.06,1.06,0.22320967629244326,1614452.4828026136,1.1618137728656197,1.06,1.1328142460555874,1.06,1.06,1.06
-1/3-3/4-6/3-0,1.5741003526552426,0.818093530845554,1.2827839245921748,0.7638001074538023,350.17734563373216,20.164883175418076,0.189811320754717,1.469072164948454,-0.5672358010108866,19.045936125687348,1.5978158919455996,1.06,-0.5672358010108866,19.045936125687348,1.30934643152341,1.06,0.6031352324115747,0.15121501788775826,0.4497173853822183,0.07024903955835217,-0.33567838455850807,19.045936125687348,1.5357922270148936,1.06,1.3269011041670262,1.06,0.5897221483082812,1.469072164948454,-0.2124017231658999,19.045936125687348,1.2775128284173183,1.06,1.1399168676851763,1.06,0.4188493223491895,1.469072164948454,14.511502196654819,18.044138664323313,1.193176179201943,1.0424769875497966,1.1022979731582183,1.0412730669638468,0.189811320754717,1.469072164948454,127.48959285928748,19.045936125687348,1.06,1.06,1.0599999999999998,1.06,0.189811320754717,1.469072164948454
+3*6-2/0-4/5-6,1.5736627163076335,0.9917001839544277,1.2662028631446323,0.9670064160944828,-0.5853877269366063,4.181156785339533,1.539823008849557,1.469072164948454,-1.1663323233657492,0.7795218480589134,1.6977505150435839,1.1030584425178778,-1.1663323233657492,0.7795218480589134,1.4238610810145986,1.089898392709871,0.7111736302518511,0.33247058326954354,0.661098243406845,0.2296942215296893,-1.0152434892725342,-0.7747195435256873,1.457704971221556,1.4659686913609606,1.3080269666418205,1.3273409558261247,0.8639100689217638,1.0473218863690652,-1.2068852479499046,-0.6551071075007905,1.2545214592311429,1.2692414976121362,1.1814823626812285,1.2193079358733283,0.7754260503439591,0.8723635120009949,-0.8383421154158177,7111.347822920094,1.3403443636306305,1.06,1.2319381539526637,1.06,0.7993628636496821,1.06,0.3640870424840139,7111.347822920094,1.1657165537616978,1.06,1.1129258049463369,1.06,1.06,1.06
