CT,GeoPro,GeoPro_JP,HarPro,HarPro_JP,Value,Value_JP,Profit,Profit_JP,ValGLim,ValGLim_JP,GeoLim,GeoLim_JP,ValHLim,ValHLim_JP,HarLim,HarLim_JP,GeoRank,GeoRank_JP,HarRank,HarRank_JP,Nguong,Nguong_JP,GeoNgn,GeoNgn_JP,HarNgn,HarNgn_JP,ProNgn,ProNgn_JP,Nguong2,Nguong2_JP,GeoNgn2,GeoNgn2_JP,HarNgn2,HarNgn2_JP,ProNgn2,ProNgn2_JP,Nguong_20,Nguong_20_JP,GeoNgn_20,GeoNgn_20_JP,HarNgn_20,HarNgn_20_JP,ProNgn_20,ProNgn_20_JP,Nguong_snp,Nguong_snp_JP,GeoNgn_snp,GeoNgn_snp_JP,HarNgn_snp,HarNgn_snp_JP,ProNgn_snp,ProNgn_snp_JP
+5*6-0*0*2-5/4,1.5021872983873026,1.3101473821925833,1.1685042988754948,0.9776810614109184,1.7979009600845322,9.355003271557543,0.2866894197952218,0.7907692307692308,2.451307889966558,9.775485288582066,1.7129906612793544,1.525987332648565,2.451307889966558,9.775485288582066,1.4715380354376184,1.187802336530485,0.6793680234909845,0.3201725359631316,0.6288248324699985,0.22307913761496226,2.760884859236503,4.095759652230205,1.6330284205247383,1.7674788119548914,1.4427061605171934,1.2812816735561081,1.06,1.13718789407314,5.202365989118544,2.1842784371610864,1.314897346456579,1.389105029475207,1.2279218112362922,1.2332986238826689,1.06,1.1697458659335016,5.202365989118544,6.727916239081493,1.484227697312857,1.5512202167799702,1.301522292850558,1.1986401916523597,1.06,0.7907692307692308,7.662432155720651,9.775485288582066,1.3400708793329654,1.525987332648565,1.1903273166074846,1.187802336530485,1.06,1.06
+3*6+5*6-6*6/4,1.4289125073612374,1.068670768805581,1.1238742145911171,1.0449655079252351,6.376091393994952,17.264717500992063,0.189811320754717,0.7907692307692308,5.700786347639495,13.565923039905703,1.6173574217109705,1.1102053883336558,5.700786347639495,13.565923039905703,1.386964608178785,1.0973195164814615,0.6183554098826881,0.4835774031929525,0.5505744267761175,0.35246505900319197,7.257254647360929,5.917140166725181,1.632993696643803,1.5309397225997494,1.442007266627252,1.302081736093222,1.06,1.5768312944928586,8.302100489410188,6.4012666508496565,1.3847429990323052,1.3531432832587924,1.2678428798886243,1.1233562479069055,1.06,0.7907692307692308,9.31029959842487,17181.63000979725,1.5438656398289103,1.06,1.3273306835686014,1.06,1.06,1.06,15.796864400926134,17181.63000979725,1.4163868224039324,1.06,1.2513701377145896,1.06,1.06,1.06
+3*6+5*6-0/4-6,1.4289125073612374,1.068670768805581,1.1238742145911171,1.0449655079252351,131.89061140717078,16.652648930517955,0.189811320754717,0.7907692307692308,5.035700812606625,13.316207502808805,1.6173574217109705,1.1102053883336558,5.035700812606625,13.316207502808805,1.386964608178785,1.0973195164814615,0.6183554098826881,0.4835774031929525,0.5505744267761175,0.35246505900319197,6.8296794638856415,4.732295339574609,1.632993696643803,1.4921394675757012,1.442007266627252,1.3003138280031605,0.189811320754717,1.3738093556628115,8.159316068590813,6.183071741821546,1.3847429990323052,1.3531432832587924,1.2678428798886243,1.1233562479069055,0.189811320754717,0.7907692307692308,8.960419130065095,17154.510935464707,1.5438656398289103,1.06,1.3273306835686014,1.06,0.189811320754717,1.06,15.574839420060941,17154.510935464707,1.2368986889656648,1.06,1.1712647665411677,1.06,0.189811320754717,1.06
+1*6+2*6-0*6/4,1.448863377681777,0.8400739166217911,1.1476328062420378,0.7705827838557113,8.829506304945118,240.26280347243392,0.189811320754717,0.6033755274261603,2.0998763377533733,4268.151686897373,1.6100289760312527,1.06,2.0998763377533733,4268.151686897373,1.379042868814456,1.06,0.6419359822387682,0.15480700790950125,0.5734587071662997,0.0604095288896209,2.7573623529786557,40.21223155345138,1.6321475164820256,1.255768654996553,1.4353740481317228,0.9857934134482357,0.189811320754717,1.0081981398785915,1.035725328926389,234.21434084462777,1.342910372336289,1.06,1.2182240138319669,1.06,0.189811320754717,0.6033755274261603,2.3561660050108375,4268.151686897373,1.5726580594579476,1.06,1.4090689205052824,1.06,0.189811320754717,1.06,5.747082356238238,4268.151686897373,1.2197928967292369,1.06,1.155222215758336,1.06,0.189811320754717,1.06
+3*6+0+6+6-0/4,1.4571819009769975,1.009733306690268,1.1563336086565044,0.9970506170979858,132.18401498462234,9.433616115636614,0.189811320754717,1.48294930875576,3.593887936092771,8.257210114547508,1.6100289760312527,1.0648354690743993,3.593887936092771,7348.611847856924,1.379042868814456,1.06,0.6473327137631539,0.41465147166388666,0.5772183297317942,0.31592618434874314,4.178282786964207,4.416442963829287,1.6314281141726026,1.613173931186368,1.4324767385369057,1.3417379187983764,0.189811320754717,1.444454676412456,2.045495965932261,3.61611789891392,1.3558115769330636,1.2437138953284397,1.2541561853184937,1.22156589752124,0.189811320754717,0.7907692307692308,4.178282786964207,7348.611847856924,1.6314281141726026,1.06,1.4324767385369057,1.06,0.189811320754717,1.06,7.889490014751859,7348.611847856924,1.3400708793329654,1.06,1.1903273166074846,1.06,0.189811320754717,1.06
+5*6-1*1/4-1/3,1.427809361662553,1.0042873731759325,1.1278200025353684,0.9904176872550936,11.470234738402802,10.216943561931775,0.189811320754717,0.7907692307692308,3.4845709789779877,8.396652715276582,1.6161087932093618,1.0695510453865356,3.4845709789779877,8.396652715276582,1.3929789231153824,1.0626765807630545,0.6212811554689159,0.4047921186473985,0.561833383691301,0.30842840943475724,3.4845709789779877,2.7971675228034774,1.6311999440505232,1.5895034931769525,1.4222106510643027,1.4275150684662343,0.2552110038888089,1.4392230350879127,4.726693023012966,2.742271595589582,1.3458852041392082,1.3800220495199527,1.2317329162929822,1.2246013063729957,0.189811320754717,0.9185634233316353,6.941617719868232,10009.201889051576,1.3344491552290123,1.06,1.1790767963790187,1.06,0.189811320754717,1.06,9.206951408674724,10009.201889051576,1.3630863799364086,1.06,1.2107597980398652,1.06,0.189811320754717,1.06
+5*6-6*6/1-5/4,1.4289125073612374,1.0424610007579629,1.1238742145911171,1.0204430052344282,1.8032484213361823,10.22748731571156,0.2866894197952218,0.7907692307692308,3.22335300712277,9.937509305748808,1.6173574217109705,1.1102053883336558,3.22335300712277,9.937509305748808,1.386964608178785,1.0973195164814615,0.6183554098826881,0.46304960440088355,0.5505744267761175,0.34532995905081315,3.6643803076054575,2.7212894415314186,1.6299978985777648,1.5621685149452627,1.4450787386619164,1.3881996771026983,1.06,1.394999848667959,4.8983788180887995,2.3754479491846237,1.3013585910499708,1.4099607359623911,1.2163403488005704,1.2557853125608391,1.06,1.041951673371097,6.304175575733821,10034.885366206358,1.4305341580851054,1.06,1.255897734618903,1.06,1.06,1.06,9.278189335436105,10034.885366206358,1.2807507638723254,1.06,1.2123334285064136,1.06,1.06,1.06
+5*6-6*6/1-0/4,1.4289125073612374,1.0424610007579629,1.1238742145911171,1.0204430052344282,131.89197209618993,11.162568976203376,0.189811320754717,0.7907692307692308,3.879356992494872,10.898485970487231,1.6173574217109705,1.1102053883336558,3.879356992494872,10.898485970487231,1.386964608178785,1.0973195164814615,0.6183554098826881,0.46304960440088355,0.5505744267761175,0.34532995905081315,4.56477414863493,5.982195699373905,1.6299978985777648,1.559475786169187,1.4450787386619164,1.233618394168843,0.189811320754717,1.2593874336494333,5.774425211223048,3.3029419789931054,1.3013585910499708,1.4013220337198546,1.2163403488005704,1.2470724380371425,0.189811320754717,1.041951673371097,7.1715763763986,10035.281416990128,1.4305341580851054,1.06,1.255897734618903,1.06,0.189811320754717,1.06,10.171140914338508,10035.281416990128,1.2807507638723254,1.06,1.2123334285064136,1.06,0.189811320754717,1.06
+3*6-2*6*6-5/4,1.3243367093500953,1.3672529102528066,0.9291424272889549,1.1070425565087547,0.2819395023423361,3.30105724785625,0.3206106870229008,0.7907692307692308,0.514960245210227,2.639197362645623,1.6173574217109705,1.3845778964368871,0.514960245210227,2.639197362645623,1.386964608178785,1.1407571723166248,0.484665906195562,0.4258997324552238,0.27116885577955807,0.3035362719269889,1.8438937603197734,2.639197362645623,1.6262153292269979,1.4698880151855467,1.4327965977581532,1.2192033829266926,1.06,1.1472778717856253,2.227327678684026,0.7103954141947678,1.358362737091811,1.1235833788524878,1.2420422239337987,1.1054196387502593,1.06,0.7907692307692308,1.8045300876163743,29.663454697616128,1.6192460387667185,1.06,1.430246524934558,1.06,1.06,1.06,4.127650517334153,29.663454697616128,1.2829440633128641,1.06,1.1795771941494004,1.06,1.06,1.06
+1*6+2*6-6*6/4,1.448863377681777,1.0232170553867734,1.1476328062420378,1.0068823565794724,6.365691402412264,5.073958973641708,0.189811320754717,0.7907692307692308,2.1269427333758384,3.120704493636721,1.6100289760312527,1.0881228004762642,2.1269427333758384,3.120704493636721,1.379042868814456,1.0798330291811824,0.6419359822387682,0.42803133172951646,0.5734587071662997,0.31881224441377515,2.758235839983974,1.2761627849078987,1.6245073317322902,1.513223806925822,1.4295261517558568,1.3390371522621758,0.189811320754717,1.2683867174989478,1.481338574801746,1.866047194572121,1.3174160528972818,1.0846952323698371,1.2321216760492666,1.0838457373281942,0.189811320754717,1.06,2.32156140625477,4274.937275843949,1.5652963485825009,1.06,1.403432980158082,1.06,0.189811320754717,1.06,5.748595313640775,4274.937275843949,1.396798784251255,1.06,1.2330753151391112,1.06,0.189811320754717,1.06
