CT,GeoPro,GeoPro_JP,HarPro,HarPro_JP,Value,Value_JP,Profit,Profit_JP,ValGLim,ValGLim_JP,GeoLim,GeoLim_JP,ValHLim,ValHLim_JP,HarLim,HarLim_JP,GeoRank,GeoRank_JP,HarRank,HarRank_JP,Nguong,Nguong_JP,GeoNgn,GeoNgn_JP,HarNgn,HarNgn_JP,ProNgn,ProNgn_JP,Nguong2,Nguong2_JP,GeoNgn2,GeoNgn2_JP,HarNgn2,HarNgn2_JP,ProNgn2,ProNgn2_JP,Nguong_20,Nguong_20_JP,GeoNgn_20,GeoNgn_20_JP,HarNgn_20,HarNgn_20_JP,ProNgn_20,ProNgn_20_JP,Nguong_snp,Nguong_snp_JP,GeoNgn_snp,GeoNgn_snp_JP,HarNgn_snp,HarNgn_snp_JP,ProNgn_snp,ProNgn_snp_JP
+4*4+1/0-1*4/6,1.0134354175264275,0.9776359444530027,0.5917538752600167,0.9592340141987358,1137.6891977262965,66447.65560840571,1.012931034482759,5e-324,1255.7509060919663,259961.5436973613,1.569089684344476,1.08272053973754,1255.7509060919663,259961.5436973613,1.3539479509004542,1.082000680503573,0.3438235283734082,0.30095781709694397,0.12446749440944152,0.22062374497882395,1255.7509060919663,5470.065563317967,1.6017568439375345,1.7693963828320196,1.4209152363749795,1.3712655260780897,1.06,5e-324,1255.7509060919663,1117.4723417155044,1.3485504969326616,1.1202399782382357,1.2671530201990635,1.1168879546603518,1.06,1.06,6001.216330056669,259961.5436973613,1.06,1.08272053973754,1.0599999999999998,1.082000680503573,1.06,1.06,6001.216330056669,259961.5436973613,1.06,1.08272053973754,1.0599999999999998,1.082000680503573,1.06,1.06
+4*4+1/0-1*5/6,1.0134354175264275,0.9776359444530027,0.5917538752600167,0.9592340141987358,1163.6944514294853,66377.01454119768,1.012931034482759,5e-324,1260.9293882421644,260677.8339622425,1.569089684344476,1.08272053973754,1260.9293882421644,260677.8339622425,1.3539479509004542,1.082000680503573,0.3438235283734082,0.30095781709694397,0.12446749440944152,0.22062374497882395,1260.9293882421644,5400.175227086573,1.6017568439375345,1.7693963828320196,1.4209152363749795,1.3712655260780897,1.06,5e-324,1260.9293882421644,1123.5265974279741,1.3485504969326616,1.1202399782382357,1.2671530201990635,1.1168879546603518,1.06,1.06,5422.751449516201,260677.8339622425,1.06,1.08272053973754,1.0599999999999998,1.082000680503573,1.06,1.06,5422.751449516201,260677.8339622425,1.06,1.08272053973754,1.0599999999999998,1.082000680503573,1.06,1.06
-2*5/4/4-0/4,1.2459834377167123,1.223885092380843,0.9432513668294905,1.2001067053369419,-0.014960134464911656,-0.009918015606095001,0.3474903474903475,1.05036855036855,-0.015801845224499733,-0.009710460880583343,1.5615966456221808,1.2388481668375813,-0.015801845224499733,-0.009710460880583343,1.3919706294544991,1.2172674622537853,0.5434605330420329,0.5289544148348133,0.23862317957319862,0.3827071268496769,-0.013807149614311311,-0.01183594008122684,1.592839121612684,1.2769071073512837,1.420595352738405,1.2620040916171646,1.06,0.9708266830908339,-0.013807149614311311,-0.014578307248249538,1.5547627393542836,1.2479975217412982,1.3644680569222103,1.2385975111751788,1.06,1.05036855036855,-0.013807149614311311,-0.009710460880583343,1.592839121612684,1.249849900093694,1.420595352738405,1.2318999443153373,1.06,1.06,-0.013807149614311311,-0.014578307248249538,1.592839121612684,1.2395511491528035,1.420595352738405,1.2260043749994354,1.06,0.9708266830908339
+5*5+1/0-1*5/6,1.0134354175264275,0.948030122452089,0.5917538752600167,0.9250897303422316,1163.5871926628577,45091.25288670778,1.012931034482759,5e-324,757.9493724685217,131248.46675200594,1.5599733557980826,1.06,757.9493724685217,131248.46675200594,1.3436504072272921,1.06,0.3438235283734082,0.26479956403192517,0.12446749440944152,0.1561979149670167,1125.5048658103278,2810.5792107539587,1.5924507209118968,1.582046903526762,1.409578117372141,1.306225936124665,1.012931034482759,5e-324,1125.5048658103278,35584.29409579845,1.2921105397680674,1.06,1.2126216451428442,1.06,1.06,5e-324,5417.707279457752,131248.46675200594,1.06,1.06,1.0599999999999998,1.06,1.06,1.06,5417.707279457752,131248.46675200594,1.06,1.06,1.0599999999999998,1.06,1.06,1.06
+6-6*6/5-0*5-2,1.2339172031323067,1.2003793767857611,0.9464262070696075,1.1774866837630038,0.08647663975724805,0.045235837898076524,0.9164420485175202,1.135526315789474,0.06560429339325383,0.05719315734285535,1.4849511022200277,1.2003793767857611,0.06560429339325383,0.05719315734285535,1.300463500784522,1.1774866837630038,0.48562886635212804,0.4552631151888235,0.2223112234000138,0.23622723226006961,0.06963310069821346,0.07263183099987211,1.592335042901766,1.1858823902775921,1.4097173092536441,1.1621756040505682,0.9481200141577499,1.06,0.07665169581270177,0.043175628427642845,1.4702318952365163,1.141935227993126,1.2652998079909885,1.1192810382716052,0.9797979797979796,1.135526315789474,0.05210465051380873,0.09912104042165519,1.4501948892733578,1.06,1.3227437044676778,1.06,0.8696875174057171,1.06,0.13421091427381585,0.09912104042165519,1.06,1.06,1.0599999999999998,1.06,1.06,1.06
+2*6/4-0/4-2/4,1.2644294286629365,1.0709095239316098,0.9141160529789166,1.0550169013642225,-0.016233037812168324,-0.00989076624453911,0.9797979797979796,0.8912848158131177,-0.018015969461697815,0.8970685794915055,1.614034395355575,1.1315431840444898,-0.018015969461697815,0.8970685794915055,1.437301308366108,1.1246429381092724,0.5555419887194982,0.3132910457175431,0.23829568245878713,0.19745557631937058,-0.015990063293240774,-0.009745140022478064,1.5849779486188929,1.982308614992288,1.406694474802419,1.4671386097052108,1.06,1.06,-0.013807149614311311,-0.016226348514211723,1.5385093463662907,1.2177746284104676,1.34539628345033,1.209285455589742,1.06,0.8912848158131177,-0.013807149614311311,0.8970685794915055,1.5648242738321272,1.1315431840444898,1.3871607301083806,1.1246429381092724,1.06,1.06,-0.013807149614311311,0.8970685794915055,1.5648242738321272,1.1315431840444898,1.3871607301083806,1.1246429381092724,1.06,1.06
+2*6/4-0/5-2/4,1.224388370563747,1.0709095239316098,0.8844305306484931,1.0550169013642225,-0.01630022947133224,-0.009911887521805916,0.3474903474903475,0.8912848158131177,-0.020253860321176122,0.7650782732625433,1.6111395541494369,1.1315431840444898,-0.020253860321176122,0.7650782732625433,1.431583749257156,1.1246429381092724,0.5254989279641364,0.3132910457175431,0.23361188516531756,0.19745557631937058,-0.013877472928981543,-0.0010509629283039412,1.578208284160629,1.935155863847663,1.3963954234137435,1.2776222324223818,1.06,1.06,-0.013877472928981543,-0.01744568947185544,1.5309019442550045,1.1036526879108886,1.3403349680423489,1.1035523273280536,1.06,0.8912848158131177,-0.013877472928981543,0.7650782732625433,1.578208284160629,1.1315431840444898,1.3963954234137435,1.1246429381092724,1.06,1.06,-0.013877472928981543,0.7650782732625433,1.578208284160629,1.1315431840444898,1.3963954234137435,1.1246429381092724,1.06,1.06
+3*6-2*5-6*6-0,5.619142071227554e-33,1.2331613190969422,0.0,1.228499142549981,0.11633054403240421,0.007255940672400561,2.183168316831684,1.00250626566416,0.8337903227538778,0.011737852346594378,1.1237006674747374,1.2331613190969422,0.8337903227538778,0.011737852346594378,1.109030837004405,1.228499142549981,0.2861059263094107,0.6696097315589038,0.031646413661788324,0.6407050458564088,0.045234332872951324,0.008447091485292754,1.5580353013739587,1.1952000522312676,1.362706649036558,1.1888000084001895,1.3014607016257187,1.06,0.03583569738209531,-0.004279633266046211,1.4136428947718391,1.1937093724670107,1.2770252242299682,1.1861535654005928,1.06,1.05036855036855,0.8337903227538778,0.06013834203701758,1.1237006674747374,1.0901493186027236,1.109030837004405,1.0888880371037604,1.06,1.06,0.8337903227538778,0.06013834203701758,1.1237006674747374,1.0901493186027236,1.109030837004405,1.0888880371037604,1.06,1.06
+0*6*6/5+4-3-5,1.461213155456083,0.7936408403641534,1.3274736903461966,0.7724952395575884,0.2731227576105004,1850.5147544995616,1.120204603580563,0.971049457177322,0.37615226639142163,1116.772262284205,1.5671014349341792,1.06,0.37615226639142163,1116.772262284205,1.4830417744107458,1.06,0.8433130892932069,0.11981497417446409,0.82741253813697,0.0524388174292295,0.4931485123795376,4.488422818093553,1.5576970507937002,1.6125571468672355,1.4866917655490286,1.3417579675933864,1.06,0.7028368059816754,0.3585260979195545,4.065812209314312,1.5065786321790597,1.3991840684095362,1.4540105579571494,1.2577239299193306,1.06,0.971049457177322,0.22721133537487587,1116.772262284205,1.249572396168718,1.06,1.1976677340806654,1.06,0.9456847724254119,0.971049457177322,0.4931485123795376,1116.772262284205,1.5576970507937002,1.06,1.4866917655490286,1.06,1.06,0.971049457177322
+6*6*6/4+4-3-5,1.461213155456083,1.8335448058579271,1.3274736903461966,1.650410823026562,0.2774569564143037,3.9328142241184287,1.120204603580563,1.033707865168539,0.3745583957091867,4.754340551236243,1.5671014349341792,1.8335448058579271,0.3745583957091867,4.754340551236243,1.4830417744107458,1.650410823026562,0.8433130892932069,0.7480981218611715,0.82741253813697,0.7154461433934991,0.49327907464780196,6.591594651100117,1.5576970507937002,2.575125004039744,1.4866917655490286,1.7834453831218047,1.06,1.06,0.35890527887653384,5.003292717364687,1.5065786321790597,2.031505538395444,1.4540105579571494,1.7721155122014103,1.06,1.06,0.21314937697011432,5.853464522404113,1.2620024205748628,2.4179135264606924,1.1992676452620927,1.7610232877324696,0.9456847724254119,1.06,0.49327907464780196,7.500788425020668,1.5576970507937002,2.040831541250828,1.4866917655490286,1.3798592747007932,1.06,1.06
