CT,GeoPro,GeoPro_JP,HarPro,HarPro_JP,Value,Value_JP,Profit,Profit_JP,ValGLim,ValGLim_JP,GeoLim,GeoLim_JP,ValHLim,ValHLim_JP,HarLim,HarLim_JP,GeoRank,GeoRank_JP,HarRank,HarRank_JP,Nguong,Nguong_JP,GeoNgn,GeoNgn_JP,HarNgn,HarNgn_JP,ProNgn,ProNgn_JP,Nguong2,Nguong2_JP,GeoNgn2,GeoNgn2_JP,HarNgn2,HarNgn2_JP,ProNgn2,ProNgn2_JP,Nguong_20,Nguong_20_JP,GeoNgn_20,GeoNgn_20_JP,HarNgn_20,HarNgn_20_JP,ProNgn_20,ProNgn_20_JP,Nguong_snp,Nguong_snp_JP,GeoNgn_snp,GeoNgn_snp_JP,HarNgn_snp,HarNgn_snp_JP,ProNgn_snp,ProNgn_snp_JP
+3-0*0/5-3*5-2,3.9388390661500664e-30,1.3128402192001443,0.0,1.2386082432554006,0.7897068031897021,1.078857943708134,0.91869918699187,5e-324,6.056542949117306,1.091356590318131,1.06,1.3128402192001443,6.056542949117306,1.091356590318131,1.0599999999999998,1.2386082432554006,0.20472688187796084,0.6050098993054746,0.031006656403104148,0.5377938922786658,0.4898216100544628,0.6095439385889221,1.2590302015087664,1.5092261369230902,0.9906168884382881,1.2363925076787163,1.2024217294965691,0.3382120253164557,0.4815264330896609,0.44348404206359243,1.6924442088828766,1.5623307712300283,1.4999527633814644,1.2131103641383958,0.8194622279129322,0.5811252058614929,6.056542949117306,0.9729398897356882,1.06,1.2446112865966876,1.0599999999999998,1.184102998859832,1.06,5e-324,6.056542949117306,1.0935499168977503,1.06,1.2209309295744362,1.0599999999999998,1.2110912920138444,1.06,1.06
+4-4*5-2/0-0-0,0.8970520906911985,0.9870918748536498,0.7825151007735455,0.9689697255830141,0.24160016025313405,0.750922042251486,0.8453333333333333,0.4907063197026023,0.27964833940285955,0.7395565883245296,1.1036189585112346,1.0866740141419748,0.27964833940285955,0.7395565883245296,1.0981778327589184,1.0788141572071435,0.32874381960093263,0.27339290215893053,0.1654132464534809,0.12855759865305413,0.1951074218793178,0.4893532828633625,1.3312512377572903,1.1843087780871122,1.2676414917941323,1.163529410102239,0.8453333333333333,0.8455305660635801,0.15428297825047582,0.4893532828633625,1.6859063494350066,1.1881874471874028,1.5026855848112237,1.1576507798463285,0.8798095238095238,1.0032030787735218,0.2580383219312664,0.7697712528809231,1.0866891552515467,1.075627979998041,1.068397879593787,1.0751740000839989,1.06,1.06,0.27964833940285955,0.9597971145209486,1.1259495904051235,1.0740561250558334,1.117290444951332,1.073688315440521,1.06,1.06
+3-3*4*5-0*3-2,4.064019913215653e-30,1.0776958684006563,0.0,1.0453980628079023,1.1006301757176868,1.1281471556885279,0.4645669291338582,0.948291782086796,10.199894936583247,1.2240045418914995,1.06,1.1737341911567263,10.199894936583247,1.2240045418914995,1.0599999999999998,1.1611027957535713,0.20542331225879068,0.38678138233607573,0.031010005630440613,0.34815267809701234,0.5033144013224796,1.3224429929638735,1.2424197701284678,1.166439748484558,1.042874923165134,1.1556831127506932,0.9394765556833035,1.06,0.5330506551860678,1.037626610141572,1.6834295573575992,1.1126984359911913,1.4925121305702127,1.1089865144408086,0.8194622279129322,0.948291782086796,10.199894936583247,1.0645024476238043,1.06,1.0682836962660731,1.0599999999999998,1.0443765505725353,1.06,0.948291782086796,10.199894936583247,1.2240045418914995,1.06,1.166223195137182,1.0599999999999998,1.157987500801543,1.06,1.06
+2*6/3+3-3*5-2,3.2323209922739206e-30,1.2461182991822475,0.0,1.1769611156713438,0.8257992820342873,1.971477406479053,0.8194622279129322,0.776,5.433024876703948,1.5535533483414825,1.06,1.3388646608369295,5.433024876703948,1.5535533483414825,1.0599999999999998,1.301793242330551,0.2466877419354995,0.49703880983044935,0.031212036731140935,0.42645447554399557,0.6302647295870398,1.5535533483414825,1.130022860008906,2.4914339925298323,0.9134418054615843,1.497109324737444,0.8690807074524012,0.862145891043398,0.5093069513437929,1.5535533483414825,1.6806438594352873,2.9965617851406505,1.497342328744345,1.59775867557075,0.8194622279129322,0.776,5.433024876703948,1.5515327733410222,1.06,2.318846392850044,1.0599999999999998,1.3343501210563538,1.06,0.862145891043398,5.433024876703948,1.5535533483414825,1.06,2.4914339925298323,1.0599999999999998,1.497109324737444,1.06,0.862145891043398
+0*1+3-3*5-0-2,4.5491157059426794e-30,0.7922148215550608,0.0,0.7398201080161,0.7985691522916483,8.243192806640668,0.91869918699187,0.7375,7.851557025602876,40.273647670071824,1.06,1.06,7.851557025602876,40.273647670071824,1.0599999999999998,1.06,0.28185056542500564,0.12763465027590726,0.033974366010006744,0.04022339152448164,0.45638555312636775,1.3176342253768352,1.2578668258016754,1.145149653062019,1.0039647619852796,1.118473440760996,1.1190768196167202,0.842895891043398,0.45388130160796214,1.232935107011335,1.676890393545909,1.1488901369031221,1.4872431107330157,1.1187452623337397,0.773620002845355,0.842895891043398,7.851557025602876,11.486246591330573,1.06,0.991401630427258,1.0599999999999998,0.9819774296782886,1.06,1.06,7.851557025602876,40.273647670071824,1.06,1.06,1.0599999999999998,1.06,1.06,1.06
+3*6+3-2*3/0-5,1.2626560069528538,1.2085627908090266,0.9744181927609944,1.1386854722159414,0.8103262465377259,2.6254685858218454,0.8194622279129322,0.5389408099688473,0.34683639085413887,2.026234000460123,1.4149990224599416,1.2843498687237316,0.34683639085413887,2.026234000460123,1.200295355823263,1.232821895229185,0.4417718013707875,0.44131452788351483,0.2673418576963257,0.2806619557600459,0.7394305330947284,1.3962739534589486,1.5248909978713614,1.9182548204871115,1.3298266492666682,1.3456455545499326,0.8194622279129322,0.5879313285377109,0.6139410154299363,1.4885008795876546,1.6705858402368523,2.1123392324039494,1.439937413194156,1.3293791104365393,0.8194622279129322,0.6001789581799268,1.7265811680464682,7002.067346981816,1.0796752027611631,1.06,1.077948242155141,1.06,1.06,1.06,1.7265811680464682,7002.067346981816,1.0796752027611631,1.06,1.077948242155141,1.06,1.06,1.06
+3+5-3*5-5*5-2,4.933018146254802e-30,1.2461182991822475,0.0,1.1769611156713438,1.0387901499859729,1.971952073850785,0.91869918699187,0.776,6.33553081807476,1.7388925822107184,1.06,1.3388646608369295,6.33553081807476,1.7388925822107184,1.0599999999999998,1.301793242330551,0.313965913474537,0.49703880983044935,0.03399451384732676,0.42645447554399557,0.6965855945897579,1.6365832738838009,1.2105645330588852,2.2833094650631063,0.9659434868393342,1.3134681681377247,1.140432759469187,0.6001789581799268,0.6571549175988282,1.5239975541076596,1.6675133127740305,2.8236128198136785,1.4858759216444457,1.4203693302474667,0.8194622279129322,0.8002386109065691,6.33553081807476,1.5526299783250463,1.06,2.2701643354149135,1.0599999999999998,1.305137340881767,1.06,0.6001789581799268,6.33553081807476,1.7388925822107184,1.06,1.3231044691878737,1.0599999999999998,1.2950338500633662,1.06,0.7262120253164557
+3-1*2/3/4-3*5,1.24251799615206,1.2461182991822475,1.0158596641377167,1.1769611156713438,23.877451542244494,1.982732945273768,0.8195402298850575,0.776,0.5552124659475806,1.5535533483414825,1.4705148400709946,1.3388646608369295,0.5552124659475806,1.5535533483414825,1.317119090173785,1.301793242330551,0.5359953152299877,0.49703880983044935,0.3807348727651447,0.42645447554399557,0.6356663106440213,1.7138205243338758,1.3969905724989273,2.4943655486092187,1.2119969966641866,1.5006179504819128,0.9008539826260364,0.776,0.5006421105753717,1.7138205243338758,1.6675133127740305,2.9518736791770737,1.4858759216444457,1.5713153078805142,0.8194622279129322,0.776,2.6702445560728414,1.3685671354821636,1.1021032337093477,1.9300732086795498,1.0967299125778338,1.3255758173970018,0.8195402298850575,0.6001789581799268,2.6702445560728414,1.5535533483414825,1.1021032337093477,2.289743186503302,1.0967299125778338,1.4833521053431906,0.8195402298850575,0.5747639273622653
+3-3*5*5-2*4-2,4.302003388249838e-30,1.2214038198037658,0.0,1.1590020355062909,1.1624614031969067,1.965563826679164,0.91869918699187,5e-324,9.691650943565927,1.9352849998182728,1.06,1.3123107268544603,9.691650943565927,1.9352849998182728,1.0599999999999998,1.2798580427549235,0.23440825863224451,0.5441914860904546,0.03121663129045828,0.4967913658290945,0.6163480624631218,1.6343049005097943,1.1840101309710285,2.4582103843294463,0.9465262159348968,1.404728752069776,1.152776381290352,0.48414135021097043,0.612829926498775,1.6343049005097943,1.6675133127740305,2.773539783959857,1.4858759216444457,1.3934447186415166,0.8194622279129322,0.7262120253164557,9.691650943565927,1.608830590692698,1.06,2.3233605467499605,1.0599999999999998,1.4058900467212667,1.06,0.6001789581799268,9.691650943565927,1.9352849998182728,1.06,1.3464102582187134,1.0599999999999998,1.3178475805998622,1.06,0.48414135021097043
+3-5*5*5-1*5-2,1.8643623123756357e-59,1.2214038198037658,0.0,1.1590020355062909,1.1662337011414285,2.6204535390047483,0.4645669291338582,5e-324,7.553908384244565,2.033414839764944,1.06,1.3123107268544603,7.553908384244565,2.033414839764944,1.0599999999999998,1.2798580427549235,0.24238750931811068,0.5441914860904546,0.01840103473862272,0.4967913658290945,0.680404088230169,1.5990860264133437,1.168006001703917,2.0535333634407253,0.9517787783757784,1.3664214300516107,0.7342427813462202,0.6001789581799268,0.6290401205970165,1.5990860264133437,1.6675133127740305,2.5026683013702526,1.4858759216444457,1.3489230156846257,0.8194622279129322,0.48414135021097043,7.553908384244565,2.051162357460922,1.06,1.8798019995887691,1.0599999999999998,1.5700406829836961,1.06,0.3382120253164557,7.553908384244565,2.051162357460922,1.06,1.8798019995887691,1.0599999999999998,1.5700406829836961,1.06,0.3382120253164557
