id,CT,GeoPro
6525040,+0*0*1/5+4-3-5,1.6034883820160988
20599022,+0*1+6-5*5-3-3,1.5450779066870612
26403627,+0+4-0*0*0-3-5,1.5285528897877005
26495424,+4+6-2*4/3-3-5,1.5276754852283518
23799900,+3*6-2*3/0-2-6,1.5216685701113273
22195972,+3*6-2*3/0/1-6,1.521228015393032
21165972,+3/1+4-0/1-1-2,1.5091835947832428
27476063,+5-2*2/1/3-5*5,1.5037661348085647
27763663,+4-2*2/3/4-3-5,1.500679678494497
27761962,+4-1*2/3/4-3-5,1.500679678494497
4671680,+2*4/1+2/5+5-2,1.499681387292529
4671677,+2*4/1+2/5+4-6,1.499681387292529
4671678,+2*4/1+2/5+5-0,1.499681387292529
6525628,+0*0*2/4+4-3-5,1.4972094328761634
27649654,+4-0*0*1*6-3-5,1.4914658607880507
4071729,+0*2*2/4+2*4/1+4,1.4912269930304791
1751827,+0*1+6-0*3-3,1.4874269265153797
28394438,+6-5*6/4-1*3-2,1.4844784530312247
26495394,+4+6-2*4/0-3-5,1.483639282692867
18393892,+3*6+1-2*3/6/6,1.4830973675970431
18393907,+3*6+1-2*4/6/6,1.4830973675970431
997642,+0*6*6+4-3-5,1.4790007953891133
27476175,+5-2*2/3/3-5*5,1.4757255662130733
2674052,+1+4-1*1-3-5,1.4739959375109826
27359130,+4-0*2*5/3-1/0,1.4676658178790332
16470918,+4+4+6+6-5*5-1,1.4620839809394144
22196077,+3*6-2*4/0/1-6,1.462010773140326
2746280,+6-3*5*5/0-2,1.4615852143500747
2834543,+6-3*3/0-0*5,1.4608153267523685
21760066,+0+4+6-1*2-3-5,1.4590983652534137
20641590,+1*6+4-6*6-3-5,1.4520330819646814
26496384,+4+6-6*6/3-3-5,1.4520330819646814
11322679,+3*5*5/1-3*3/0,1.4518139676429322
9059311,+0*1/4+6+6-2-5,1.448053312157138
2301842,+2*4/1+6/4+4+6,1.446368578045314
2301822,+2*4/1+6/4+0+4,1.446368578045314
2301100,+2*4/1+2/3+1+4,1.446368578045314
1293830,+0*3/1+2*5/1+5,1.446368578045314
8943389,+2*5/1+5+6-5/3,1.446368578045314
8937029,+2*4/1+2+4-2/4,1.446368578045314
12990971,+2*5/1+5-5/2-2,1.446368578045314
26109122,+6+6-3*3*3-1/4,1.4458574428773334
25870647,+4+6-5*5*5/4-2,1.4439252653840817
1201253,+0*1*3+3*4/1+3,1.4416842367636615
3959173,+0*1*3+3*4/1-6,1.4416842367636615
23699538,+4*4-5*5*5-1-1,1.4403280667446556
18230522,+2*4+5-2*2*2*2,1.4398338044972008
27459139,+4-0*4/2/3-2*2,1.4395119597155381
26491079,+4+4-3*4/5-5-5,1.4332989054752163
27460788,+4-1*1/6/6-1*4,1.4314027201209987
21288070,+6/3+5-5/3-2-2,1.4286031407198245
12990969,+2*5/1+5-5/2-0,1.4256365029157225
20642681,+1*6+6-5*5-3-3,1.4237331267101785
28355981,+5-1*5/2-1*5-6,1.4217487086290388
6076046,+0*0*1/4+6-4*5,1.4214897586997837
7054559,+6*6*6+5/4-2/0,1.416526323912966
18869236,+0*6+5-1*5/3-2,1.4138434791817622
28386512,+6-3*3/0-0*4-2,1.408713283911731
20590942,+6/5+6-3/5-3/5,1.406459291338238
1750448,+0*0+4-2*5-5,1.4048009964506398
18732033,+0*0+6-2*5*5-1,1.4039993476758885
23651819,+0*2-2*3*5-0-0,1.402221190271323
28730477,+5-0*5/2-0-2-2,1.4008726821473338
18839110,+0*1+6-1*1/0-2,1.4006008819580338
19687828,+5*5+6-2*5-5/2,1.4004833581535894
24375778,+5*5-2*5-5/2-5,1.4004833581535894
27890559,+6-0*4*4-3*3/0,1.398970073258473
20654458,+2*4+6-3*4-2-2,1.398048487709766
3146123,+3*5*5/1+5*5*5/3,1.3975232778234419
13577052,+1/0+1/6-5*5*6,1.396993013381893
6652850,+0*0*4+4*6-4*5,1.395333614958591
27018494,+4-0*1*4*5*5-5,1.3945906639250227
28730505,+5-0*5/2-2-2-6,1.3937110768278136
28330351,+4-1*4/0-4*6-1,1.3883399913327865
26189678,+3+4-1*4/3-1*3,1.387520322635549
27473725,+5-1*1/6/6-1*5,1.3858594131522932
6653662,+0*0*5+5*6-5*5,1.3852813371200334
30840036,-2*3*3-0*0/3-0,1.3844208999380123
1285812,+5*5+6+6-4*5,1.3831195961419283
28549063,+4-0*4/1-1/0-1,1.378992483155569
2575888,+4+4-4*4*4-5,1.3723909992104848
20662295,+2*6+6-2*2-3-3,1.3717495337090724
28971333,+3-0*2-2/1-3/0,1.368710294426753
13776086,+0*2+0*6-2*4-0,1.3643559920478452
16746063,+4*4/2-3*4/2/2,1.3635045151911023
29942492,-2*2*4*4-0*0/4,1.3625035230060627
28222693,+0-0*0/1-0*1-2,1.3578344621418423
22407052,+0/5-0*0/5/5-1,1.3574013630282085
18364690,+1*6+1-1*2/6/6,1.3448315420836028
15633153,+0*5+4+4-5*5-0,1.343315829416182
27719072,+6-3*6*6/1-1-3,1.3416527377528253
18210235,+0*2+0-0*0*2*2,1.3370893717415417
2834538,+6-3*3/0-0*0,1.3346624708639019
26212791,+4+6-6*6/3-4*4,1.3325420898262528
22673021,+4*4-2*2*2-4/2,1.3312325857408238
21543223,+0+0+1-0*0-1*1,1.3236713705931353
742109,+5*5*5*5*5/1+5+5,1.3227303145259126
27421837,+1-1*1/4/4-1*1,1.320900073738142
27039191,+2-1*2*2*2/3-1,1.3180841914490526
2761077,+5-0*5/3/3-3,1.308408114949432
