id,CT,GeoPro
27761962,+4-1*2/3/4-3-5,1.6059555397806824
27763663,+4-2*2/3/4-3-5,1.6059555397806824
21831674,+0+4+4-3-3-5-5,1.5580046552307771
4671680,+2*4/1+2/5+5-2,1.5538761399494896
2301170,+2*4/1+2/5+4+6,1.5538761399494896
4671678,+2*4/1+2/5+5-0,1.5538761399494896
7684231,+3*4/1+1/0-5/6,1.5525875467475987
7692841,+3*5/1+1/0-5/6,1.5525875467475987
4071729,+0*2*2/4+2*4/1+4,1.550000976239902
1316628,+1*2/4+2*4/1+4,1.550000976239902
2906962,+4-6*6/1-3-5,1.5412145438334466
26448599,+0+4-5*5/4-2-3,1.5363752621048719
4065555,+0*1*6/2+2*4/1+4,1.5338953543577176
4065556,+0*1*6/2+2*4/1+5,1.5307117263306278
27761668,+4-1*1/3/5-3-5,1.5291107026067154
28355981,+5-1*5/2-1*5-6,1.51420989806669
28330439,+4-1*4/2-1*4-6,1.51420989806669
20487388,+4/0+5-2/0-3/6,1.512789001843802
20486527,+4/0+4-2/0-3/6,1.512789001843802
27460789,+4-1*1/6/6-1*5,1.51019226240637
27460788,+4-1*1/6/6-1*4,1.51019226240637
27761479,+4-1*1/0/5-3-5,1.5101611076723291
29221608,+6-3*3-5*6-3-3,1.5088062407436766
3187481,-2*3*3-0*0/4,1.50226273823972
17493876,+2*4/1-2*2-4/3,1.5017445110644794
7114692,+2*4/1+0*3-2*2,1.5017445110644794
8937187,+2*4/1+3+4-0/6,1.5015651173082132
28330607,+4-1*4/3-1*4-6,1.5005239464210238
28356149,+5-1*5/3-1*5-6,1.5005239464210238
26514354,+0+4-1*2-3*3-5,1.4998066235542362
23799900,+3*6-2*3/0-2-6,1.4991080486308452
26514149,+0+4-0*6-3*3-5,1.4988774533955844
22195972,+3*6-2*3/0/1-6,1.4985775931684362
2415089,+2*4/1+3+5+6+6,1.4932051021956372
2416130,+2*5/1+3+3+6+6,1.4932051021956372
2415080,+2*4/1+3+3+6+6,1.4932051021956372
2414968,+2*4/1+0+3+5+6,1.4932051021956372
4074852,+0*2*3/1+2*5/1+5,1.4932051021956372
12990969,+2*5/1+5-5/2-0,1.4932051021956372
12990971,+2*5/1+5-5/2-2,1.4932051021956372
12990977,+2*5/1+5-5/3-2,1.4932051021956372
2834543,+6-3*3/0-0*5,1.4896515796913563
3187482,-2*3*3-0*0/5,1.4877580842239715
29345509,+4-6*6-2/4-3-5,1.4756843946706988
28728948,+4-6*6/5-3-5-6,1.4756843946706988
1750448,+0*0+4-2*5-5,1.4728541726631057
15613540,+0*0+4+6-2*5-5,1.4728541726631057
18808755,+4*4+4-5*5*5-1,1.4682404243729603
22146233,+0*6-0*3/1/5-2,1.4673189011624062
11269123,+3*5*5/1-3*3*5,1.4664367505052278
7684225,+3*4/1+1/0-4/6,1.4657304449323736
23097471,+1/0-1*5*5-4/6,1.4604246058364163
2827472,+4-5*5/4-3*3,1.4600264546477244
27018494,+4-0*1*4*5*5-5,1.4582718591427268
28386518,+6-3*3/0-0*5-2,1.452238453173443
27062509,+6-3*5*5*5/2-3,1.4521254895305318
27473725,+5-1*1/6/6-1*5,1.451673627391253
23097723,+1/0-2*2*5-5/6,1.4474937101962262
23097477,+1/0-1*5*5-5/6,1.4474937101962262
23097348,+1/0-1*4*4-4/6,1.4474937101962262
2171151,+3*4/1+1*1+1+3,1.4453066915555715
4476660,+3*4/1+1*1+3-0,1.4453066915555715
21543223,+0+0+1-0*0-1*1,1.4398863869880036
27062203,+6-3*3*4*4/2-3,1.4376692506211568
28222693,+0-0*0/1-0*1-2,1.4374457281589847
311142,-0*0/5-2*2,1.432243120444183
22604665,+0*3-0*3*3-0/5,1.4305720691917556
29755290,-0*0*0/4/4-0*2,1.423351108385729
28653678,+6-6*6/1-2/0-0,1.4226877994518625
20519256,+5/0+0-2/0-5/6,1.420466350039125
29787279,-0*0*0/6/6-2/4,1.4168751064349894
28036066,+4-0*4*5-0*4-5,1.4167841466254965
27890559,+6-0*4*4-3*3/0,1.4129374745795589
27719072,+6-3*6*6/1-1-3,1.4120950668275218
26503714,+6+6-3*3/2-2-2,1.4108704323910928
26076959,+3+3-2*3*3-3/0,1.4088098432119134
27954027,+5-0*0/1-1*5/0,1.4071578838298806
5901340,+6*6*6/0/0-3/6,1.4069237936641246
22586407,+4*6-4*6*6-5*6,1.4044532621611563
17635590,+2*2/3-0/1-2/0,1.398300762351269
11543359,+0*0*1/4-0*4-0,1.392325986296405
27419095,+1-0*1/3/5-1*3,1.3901930014343125
25330010,+3*6-1*2-2-2-6,1.3897506437248037
32416200,-2/4-4/5-5/4-2,1.3829863969277068
30722340,-0*0/6/6-0-0-2,1.3773268217674033
1645892,+2*4+6-2*2*5,1.3764942539608505
20327441,+6/4+4-4*4-3/4,1.3721317556125348
2830223,+5-2*5/3-5*5,1.3704208053481555
1195523,+5/6+6/0-4/6,1.358595438482601
16695518,+0*1/3-1*1/6/6,1.356902753110639
26522731,+1+2-1*1-1*2-6,1.3564478998467469
22548918,+1*2-1*2*3-2*2,1.3497335393940812
177684,+4*4-5*5*5,1.3482135769563302
13762914,+6/0+6/5-0*5/6,1.342215474453191
5901346,+6*6*6/0/0-4/6,1.3367067676047357
26399977,+0+1-0*1*3-3-3,1.3359228015015219
30622562,-3*3/2/4-2/3-2,1.3348909379761413
10672418,+0*0+0+5+5-5*5,1.3328906400428098
2916718,+1-1*1-1*2-2,1.329353160031948
27421837,+1-1*1/4/4-1*1,1.3200031354272386
